Date,Time,Analysis,Identifier 1,Identifier 2,Peak Nr,Is Ref _,Rt,Width,Area All,d 29N2/28N2,d 15N/14N
06/23/20,14:36:59,25821,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",1,0,47.4,26.5,36.215,0.049,0.049
06/23/20,14:36:59,25821,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",2,1,92.2,26.8,36.377,0,0
06/23/20,14:36:59,25821,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",3,0,136.9,26.8,36.368,-0.056,-0.056
06/23/20,14:36:59,25821,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",4,0,746.8,180.2,19.586,129.518,129.518
06/23/20,14:36:59,25821,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",5,0,3129.1,26.5,35.097,0.151,0.151
06/23/20,14:36:59,25821,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",6,1,3173.9,23.8,29.827,0,0
06/23/20,14:36:59,25821,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",7,0,3218.6,26.8,35.533,-0.106,-0.106
06/23/20,15:32:32,25822,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",1,0,47.4,26.8,35.732,-0.304,-0.304
06/23/20,15:32:32,25822,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",2,1,92.4,27.2,36.111,0,0
06/23/20,15:32:32,25822,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",3,0,136.9,26.8,35.7,-0.097,-0.097
06/23/20,15:32:32,25822,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",4,0,746.8,180.2,19.98,-125.855,-125.855
06/23/20,15:32:32,25822,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",5,0,3129.8,26.5,35.102,-0.008,-0.008
06/23/20,15:32:32,25822,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",6,1,3174.5,23.6,29.702,0,0
06/23/20,15:32:32,25822,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",7,0,3219.3,26.5,35.464,-0.133,-0.133
06/23/20,16:28:07,25823,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",1,0,47.7,26.8,35.438,0.531,0.531
06/23/20,16:28:07,25823,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",2,1,92.2,26.8,35.629,0,0
06/23/20,16:28:07,25823,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",3,0,136.9,26.8,35.626,0.319,0.319
06/23/20,16:28:07,25823,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",4,0,559.1,9.4,0.185,-405.928,-405.928
06/23/20,16:28:07,25823,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",5,0,3131.5,26.5,34.916,0.12,0.12
06/23/20,16:28:07,25823,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",6,1,3176.2,23.8,29.665,0,0
06/23/20,16:28:07,25823,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",7,0,3221.1,26.8,35.44,-0.108,-0.108
06/23/20,17:24:18,25824,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",1,0,47.4,26.3,34.581,0.082,0.082
06/23/20,17:24:18,25824,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",2,1,92.2,26.8,35.575,0,0
06/23/20,17:24:18,25824,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",3,0,137.1,26.8,35.605,-0.053,-0.053
06/23/20,17:24:18,25824,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",4,0,559.5,9.6,0.203,-225.72,-225.72
06/23/20,17:24:18,25824,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",5,0,1530.7,42.6,27.582,-1.085,-1.085
06/23/20,17:24:18,25824,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",6,0,1559.8,58.5,1.687,11.473,11.473
06/23/20,17:24:18,25824,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",7,0,1658.8,77.5,19.686,1.854,1.854
06/23/20,17:24:18,25824,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",8,0,1752.3,42.8,21.31,0.893,0.893
06/23/20,17:24:18,25824,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",9,0,1781.3,44.5,16.762,-0.662,-0.662
06/23/20,17:24:18,25824,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",10,0,1835.9,50,12.494,13.588,13.588
06/23/20,17:24:18,25824,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",11,0,1986.5,39.3,1.89,-5.543,-5.543
06/23/20,17:24:18,25824,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",12,0,2030.2,31.8,0.669,4.825,4.825
06/23/20,17:24:18,25824,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",13,0,2149.1,50.8,11.896,-2.453,-2.453
06/23/20,17:24:18,25824,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",14,0,2188.2,31.8,14.048,-1.622,-1.622
06/23/20,17:24:18,25824,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",15,0,2218.7,28,20.762,-8.508,-8.508
06/23/20,17:24:18,25824,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",16,0,2237.8,44.3,16.245,1.119,1.119
06/23/20,17:24:18,25824,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",17,0,2362.1,60.4,13.29,-2.709,-2.709
06/23/20,17:24:18,25824,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",18,0,2447.8,52.9,20.356,2.649,2.649
06/23/20,17:24:18,25824,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",19,0,2721.8,17.3,0.961,1.62,1.62
06/23/20,17:24:18,25824,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",20,0,2785.3,26.3,11.384,3.453,3.453
06/23/20,17:24:18,25824,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",21,0,2866,30.5,0.819,-12.625,-12.625
06/23/20,17:24:18,25824,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",22,0,3132.3,26.8,35.175,-0.131,-0.131
06/23/20,17:24:18,25824,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",23,1,3177.2,23.8,29.739,0,0
06/23/20,17:24:18,25824,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",24,0,3221.9,26.8,35.434,-0.17,-0.17
06/23/20,18:20:33,25825,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",1,0,47.4,26.8,35.419,0.128,0.128
06/23/20,18:20:33,25825,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",2,1,92.2,26.8,35.466,0,0
06/23/20,18:20:33,25825,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",3,0,137.1,26.8,35.702,-0.073,-0.073
06/23/20,18:20:33,25825,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",4,0,562.6,10.9,0.304,-138.778,-138.778
06/23/20,18:20:33,25825,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",5,0,1547.4,39.9,30.473,-1.534,-1.534
06/23/20,18:20:33,25825,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",6,0,1573.8,28.4,0.874,15.681,15.681
06/23/20,18:20:33,25825,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",7,0,1668.9,72.5,22.961,1.103,1.103
06/23/20,18:20:33,25825,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",8,0,1759.4,43.3,24.644,0.608,0.608
06/23/20,18:20:33,25825,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",9,0,1788.4,44.1,19.519,-1.189,-1.189
06/23/20,18:20:33,25825,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",10,0,1842.3,50,14.305,13.71,13.71
06/23/20,18:20:33,25825,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",11,0,1993.2,40.3,2.949,-10.639,-10.639
06/23/20,18:20:33,25825,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",12,0,2035.7,31.3,0.676,-4.292,-4.292
06/23/20,18:20:33,25825,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",13,0,2152.9,51.8,15.691,-4.928,-4.928
06/23/20,18:20:33,25825,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",14,0,2191.4,31.1,14.053,-2.459,-2.459
06/23/20,18:20:33,25825,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",15,0,2221.3,27.8,20.483,-9.438,-9.438
06/23/20,18:20:33,25825,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",16,0,2240.5,44.7,16.336,1.911,1.911
06/23/20,18:20:33,25825,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",17,0,2363.6,61.4,16.339,-2.778,-2.778
06/23/20,18:20:33,25825,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",18,0,2449.3,53.3,20.094,2.988,2.988
06/23/20,18:20:33,25825,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",19,0,2722.9,17.6,1.093,2.309,2.309
06/23/20,18:20:33,25825,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",20,0,2786.4,26.3,11.478,3.101,3.101
06/23/20,18:20:33,25825,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",21,0,2800.6,28,0.739,21.529,21.529
06/23/20,18:20:33,25825,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",22,0,2866.9,30.9,0.861,-12.713,-12.713
06/23/20,18:20:33,25825,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",23,0,3132.5,26.8,35.281,0.24,0.24
06/23/20,18:20:33,25825,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",24,1,3177.4,23.8,29.821,0,0
06/23/20,18:20:33,25825,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",25,0,3222.2,26.8,35.555,-0.004,-0.004
06/23/20,19:16:49,25826,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",1,0,47.4,26.8,35.483,-0.094,-0.094
06/23/20,19:16:49,25826,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",2,1,92.2,27,35.549,0,0
06/23/20,19:16:49,25826,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",3,0,136.9,26.8,35.554,-0.086,-0.086
06/23/20,19:16:49,25826,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",4,0,562.6,14.8,0.361,-98.283,-98.283
06/23/20,19:16:49,25826,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",5,0,1543,46.4,12.002,24.445,24.445
06/23/20,19:16:49,25826,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",6,0,1610.8,46.6,21.489,12.536,12.536
06/23/20,19:16:49,25826,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",7,0,1661.8,46.6,4.25,29.679,29.679
06/23/20,19:16:49,25826,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",8,0,1745.8,38.9,5.335,27.976,27.976
06/23/20,19:16:49,25826,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",9,0,1775.5,37.4,1.662,30.227,30.227
06/23/20,19:16:49,25826,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",10,0,1830.8,52.5,2.389,12.654,12.654
06/23/20,19:16:49,25826,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",11,0,1998,52.3,8.537,24.181,24.181
06/23/20,19:16:49,25826,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",12,0,2144.5,35.7,3.118,27.534,27.534
06/23/20,19:16:49,25826,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",13,0,2180.1,22.8,1.29,-25.236,-25.236
06/23/20,19:16:49,25826,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",14,0,2211,28,6.208,25.963,25.963
06/23/20,19:16:49,25826,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",15,0,2228.4,42.2,2.898,18.971,18.971
06/23/20,19:16:49,25826,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",16,0,2357.7,41.6,6.996,28.439,28.439
06/23/20,19:16:49,25826,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",17,0,2373.4,24.5,0.781,30.062,30.062
06/23/20,19:16:49,25826,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",18,0,2440.1,21.9,2.416,11.462,11.462
06/23/20,19:16:49,25826,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",19,0,2449.7,36.2,2.376,24.62,24.62
06/23/20,19:16:49,25826,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",20,0,2507.8,13.2,0.83,29.73,29.73
06/23/20,19:16:49,25826,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",21,0,2518,20.9,0.684,29.706,29.706
06/23/20,19:16:49,25826,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",22,0,3132.3,26.8,35.276,0.168,0.168
06/23/20,19:16:49,25826,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",23,1,3177.2,23.8,29.774,0,0
06/23/20,19:16:49,25826,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",24,0,3221.9,27,35.529,-0.031,-0.031
06/23/20,20:13:02,25827,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",1,0,47.4,26.1,34.07,0.187,0.187
06/23/20,20:13:02,25827,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",2,1,92.2,26.8,35.513,0,0
06/23/20,20:13:02,25827,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",3,0,136.9,26.8,35.543,0.052,0.052
06/23/20,20:13:02,25827,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",4,0,562.4,13.6,0.374,-61.261,-61.261
06/23/20,20:13:02,25827,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",5,0,1545.8,49.5,18.231,24.54,24.54
06/23/20,20:13:02,25827,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",6,0,1615.6,46.8,32.903,12.598,12.598
06/23/20,20:13:02,25827,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",7,0,1664.7,45.8,7.044,29.78,29.78
06/23/20,20:13:02,25827,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",8,0,1749.1,38.9,8.034,28.099,28.099
06/23/20,20:13:02,25827,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",9,0,1778,36.8,2.488,29.863,29.863
06/23/20,20:13:02,25827,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",10,0,1833.8,53.1,3.562,13.743,13.743
06/23/20,20:13:02,25827,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",11,0,2003.9,51,12.399,24.566,24.566
06/23/20,20:13:02,25827,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",12,0,2031.9,34.7,0.842,31.286,31.286
06/23/20,20:13:02,25827,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",13,0,2147.3,49.3,5.513,25.959,25.959
06/23/20,20:13:02,25827,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",14,0,2182.2,23.4,1.968,-26.072,-26.072
06/23/20,20:13:02,25827,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",15,0,2214.4,28.6,9.847,23.335,23.335
06/23/20,20:13:02,25827,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",16,0,2231.5,41.4,4.916,17.39,17.39
06/23/20,20:13:02,25827,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",17,0,2360.4,41.8,10.422,28.657,28.657
06/23/20,20:13:02,25827,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",18,0,2374,23.6,1.145,35.231,35.231
06/23/20,20:13:02,25827,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",19,0,2442,21.9,3.566,10.559,10.559
06/23/20,20:13:02,25827,UA_19160,"Feddern, AC-PV, 02-20-2018; 100 ul",20,0,2451.2,45.6,3.548,21.794,21.794
